movie_id,title,genres,release_year,popularity,vote_average,vote_count,movie_mean,poster_url,overview
115502,The Rewrite,Romance|Comedy,2014.0,6.253843,5.8,192.0,3.535816224336505,/49mHOUXZDbRMFavMrzUPv1KoMyj.jpg,"An Oscar-winning writer in a slump leaves Hollywood to teach screenwriting at a college on the East Coast, where he falls for a single mom taking classes there."
115534,Ouija,Horror,2014.0,13.288564,4.9,1006.0,3.285816224336505,/vHTXN00kJktCbSLV50Vbk9siNiX.jpg,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.
115569,Nightcrawler,Crime|Drama|Thriller,2014.0,21.277073,7.6,3475.0,3.845272074778835,/8oPY6ULFOTbAEskySNhgsUIN4fW.jpg,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran."
115617,Big Hero 6,Adventure|Family|Animation|Action|Comedy,2014.0,213.849907,7.8,6289.0,3.9890345133084244,/9gLu47Zw5ertuFTZaxXOvNfy78T.jpg,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes."
115624,Dream Home,Horror,2010.0,3.26531,6.5,47.0,3.4524828910031715,/jjETgBXGLKNvfUeSwbNqcCvEACZ.jpg,A woman will go to whatever lengths necessary to obtain her dream home with a view of the sea. This includes driving down the property value and decreasing the occupancy rate by killing her potential neighbors ...
115664,The Book of Life,Romance|Animation|Adventure|Comedy|Family|Fantasy,2014.0,10.337994,7.3,778.0,3.7024828910031715,/5B4lKHSQAtT1FSEfbjJkQ8ylxAY.jpg,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears."
115680,Time Lapse,Thriller|Science Fiction,2014.0,9.646738,6.4,383.0,3.530699620859861,/y3yUX68Wv0EEHe6psIbet4TppUx.jpg,"Three friends discover a mysterious machine that takes pictures 24 hours into the future and conspire to use it for personal gain, until disturbing and dangerous images begin to develop."
115713,Ex Machina,Drama|Science Fiction,2015.0,14.14078,7.6,4862.0,3.8778999143877106,/btbRB7BrD887j5NrvjxceRDmaot.jpg,"Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl."
115877,Maggie Simpson in The Longest Daycare,Animation|Comedy,2012.0,4.160631,6.8,87.0,3.535816224336505,/mxvh2h7SQe1s7Y4BspetPpIevjs.jpg,"Maggie Simpson returns to the Ayn Rand School for Tots. There, Maggie's future prospects are deemed to be minimal, so she is left in one of the daycare's less enjoyable rooms, with just a butterfly for company."
115881,9,Animation|Science Fiction,2005.0,3.122855,7.4,74.0,3.1021281922884327,/p0H9TYVLaZREg4NSMoFPCcL4JLP.jpg,"A rag doll fights a monster that has been stealing the souls of his people.  This film was Shane Acker's thesis project at UCLA film school.  11 min short, not to be confused with the 79 min 2009 feature version."
115927,Doctor Strange,Action|Animation|Family|Fantasy|Science Fiction,2007.0,10.025137,6.6,74.0,3.619149557669838,/3Me8mLOOizc3xElFi8jIoUpw1JM.jpg,"Dr. Stephen Strange embarks on a wondrous journey to the heights of a Tibetan mountain, where he seeks healing at the feet of the mysterious Ancient One."
116012,The Young Savages,Crime|Drama,1961.0,0.57796,5.5,7.0,3.619149557669838,/wsl3nTqADdrpF1pnYVwuPHvwhOY.jpg,A district attorney investigates the racially charged case of three teenagers accused of the murder of a blind Puerto Rican boy.
116136,Olive Kitteridge,Drama,2014.0,6.029457,7.6,66.0,3.369149557669838,/hshEKkV8pjFIOeNwZOT13IpqEbN.jpg,The story focuses on a middle-school math teacher Olive and her relationship with Henry which spans 25 years over the four parts. It is based on Elizabeth Strout’s Pulitzer Prize-winning novel.
116161,Foxcatcher,Drama|Thriller,2014.0,8.10357,6.5,965.0,3.2143621682523786,/vLZ8vG6qAeMW5iAtc4pJ5kJyqjr.jpg,The greatest Olympic Wrestling Champion brother team joins Team Foxcatcher led by multimillionaire sponsor John E. du Pont as they train for the 1988 games in Seoul - a union that leads to unlikely circumstances.
116207,Zulu,Crime|Drama|Thriller,2013.0,6.826661,6.7,176.0,3.2024828910031715,/xg7Dh7mjevDgznqw9JHYccNo9ZQ.jpg,"As a child, Ali Neuman narrowly escaped being murdered by Inkhata, a militant political party at war with Nelson Mandela's African National Congress. Only he and his mother survived the carnage of those years. But as with many survivors, the psychological scars remain."
116397,Stonehearst Asylum,Thriller,2014.0,21.991755,6.6,427.0,3.6021281922884327,/fZxGCCQ0NAtraevqULJ84wSSjo0.jpg,"A Harvard Medical School graduate takes a position at a mental institution and soon becomes obsessed with a female mental patient, but he has no idea of a recent and horrifying staffing change."
116413,Life Partners,Romance|Comedy,2014.0,4.782116,6.1,108.0,3.4524828910031715,/i0HIFCSIGB3RibSqwV9JojubOSS.jpg,A 29-year-old lawyer  and her lesbian best friend experience a dramatic shift in their longtime bond after one enters a serious relationship
116419,Drive Hard,Action|Comedy|Crime,2014.0,6.004189,3.9,74.0,3.2024828910031715,/nINoOfBJAsWGUv82G5crn4p9uBG.jpg,A former race car driver is abducted by a mysterious thief and forced to be the wheel-man for a crime that puts them both in the sights of the cops and the mob.
116503,The Possession of Michael King,Horror,2014.0,3.964299,5.7,129.0,3.2024828910031715,/gjo8Mdb2O1wu4YsDoDVtf4WrRrr.jpg,"The film tells the story of documentary filmmaker Michael King (Shane Johnson), who doesn’t believe in God or the Devil. Following the sudden death of his wife, Michael decides to make his next film about the search for the existence of the supernatural, making himself the center of the experiment – allowing demonologists, necromancers, and various practitioners of the occult to try the deepest and darkest spells and rituals they can find on him – in the hopes that when they fail, he’ll once and for all have proof that religion, spiritualism, and the paranormal are nothing more than myth. But something does happen. An evil and horrifying force has taken over Michael King. And it will not let him go."
116660,Free Fall,Drama|Romance,2013.0,5.98915,7.3,164.0,3.6735567637170043,/2ZfCMmIdrkmQl5DKCkzFPhVyezp.jpg,"A promising career with the police, a baby on the way... Marc's life seems to be right on track. Then he meets fellow policeman Kay and during their regular jogs Marc experiences a never-before-felt sense of ease and effortlessness -- and what it means to fall in love with another man. Torn between his family and his new feelings for Kay, Marc sees his world careening more and more out of control. Suddenly, his life is in free fall and Marc realizes that try as he may, he can't make everyone happy. Least of all, himself."
116797,The Imitation Game,History|Drama|Thriller|War,2014.0,31.59594,8.0,5895.0,4.03283506340592,/noUp0XOqIcmgefRnRZa1nhtRvWO.jpg,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II."
116799,Inherent Vice,Comedy|Romance|Crime|Drama|Mystery,2014.0,13.52638,6.5,852.0,3.0268621682523786,/2fCg6FORkgRLpFIKlUg4gULIn1u.jpg,"In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend."
116823,The Hunger Games: Mockingjay - Part 1,Science Fiction|Adventure|Thriller,2014.0,147.098006,6.6,5767.0,3.114326489734602,/gj282Pniaa78ZJfbaixyLXnXEDI.jpg,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.
116849,Sex Ed,Romance|Comedy,2014.0,2.924166,5.1,62.0,3.369149557669838,/u6DVyi0ShJ8fEcjIvozLa7p9S1f.jpg,Eddie lands his first teaching gig at an inner city middle school and finds his highly pubescent pupils are receiving no form of sexual education. Eddie isn't really equipped to teach them...he's not exactly experienced romantically.
116855,The Way He Looks,Drama|Romance,2014.0,5.711274,8.1,262.0,3.619149557669838,/oAPCsQiWV6YUd0Gt62BOwb8aSth.jpg,"Leonardo is a blind teenager dealing with an overprotective mother while trying to live a more independent life. To the disappointment of his best friend, Giovana, he plans to go on an exchange program abroad. When Gabriel, a new student in town, arrives at their classroom, new feelings blossom in Leonardo making him question his plans."
116887,Exodus: Gods and Kings,Adventure|Drama|Action,2014.0,16.320249,5.6,1957.0,3.285816224336505,/ycDcPCpWM7hSdIR6tFkOzQPkve2.jpg,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues."
116897,Wild Tales,Drama|Thriller|Comedy,2014.0,8.764888,7.7,878.0,3.9643621682523786,/8qc4aWkYJVXaWcypDusuudnME18.jpg,Six short stories that explore the extremities of human behavior involving people in distress.
116939,Werner - Beinhart!,Animation|Comedy,1990.0,1.74424,6.2,35.0,3.035816224336505,/oEFOFSZ3QYHRnhLBy4g8sCmayPI.jpg,"Comic artist Brösel trades a magic pen that helps him come up with funny stories for the promise to fulfill one of Rumpelstiltskin's wishes. The resulting animated films show episodes of the life of Werner, a plumber apprentice and motorbike enthusiast and his friends. They are interspersed with the live-action portions."
116977,Dumb and Dumber To,Comedy,2014.0,15.402597,5.4,1140.0,3.2143621682523786,/Ekw3ijq9L6RiKvv5m2tPOEklHF.jpg,"20 years after the dimwits set out on their first adventure, they head out in search of one of their long lost children in the hope of gaining a new kidney."
116985,The Longest Week,Comedy|Drama,2014.0,5.680194,5.0,116.0,3.2024828910031715,/1McLkdk0sbAf1kAr7WHHXFr3XcV.jpg,"As he eases into adulthood at the age of forty, Conrad Valmont, the over-educated, under-employed heir to the Valmont Hotel fortune, is cut off from his allowance following his parents abrupt divorce and tossed out into the unforgiving streets of the Upper West Side. Luckily, he is taken in by his old friend Dylan, and returns the favor by immediately falling for Dylan’s girlfriend Beatrice. As Conrad attempts to woo Beatrice while keeping both their relationship and his bank balance secret, Dylan tries to set him up with Jocelyn. Ever committed to the charade that he eventually finds difficult to maintain, Conrad quickly realizes his charm can only extend so far into debt. Now deep into an extensional reflection, will it take losing everything to make Conrad realize what he can truly become?"
117107,Miss Meadows,Drama,2014.0,2.934599,5.1,60.0,3.369149557669838,/lZxDV6wI4pXXzRG23bBFGnH6dGT.jpg,"Miss Meadows is a school teacher with impeccable manners and grace. However, underneath the candy-sweet exterior hides a ruthless gun-toting vigilante who takes it upon herself to right the wrongs in the world by whatever means necessary. For Miss Meadows, bad behavior is simply unforgivable."
117121,Dorothy Mills,Drama|Thriller|Mystery|Horror,2008.0,3.652912,6.2,54.0,3.4524828910031715,/wfNqDYLjKgHdnJzQmJfvqSycEGg.jpg,"When a gloomy, God-fearing island community is rocked by the murder of a young child, a psychologist is called in to examine Dorothy Mills, the teenager accused of the crime. Despite the villagers' resistance, the therapist soon suspects that Dorothy suffers from multiple personality disorder..."
117123,Dear White People,Drama|Comedy,2014.0,5.546847,6.2,222.0,3.4524828910031715,/yxQYvWjh4wjwjrr6hhNpruVCFDG.jpg,"Four black students attend an Ivy League college where a riot breaks out over an “African American” themed party thrown by white students. With tongue planted firmly in cheek, the film explores racial identity in 'post-racial' America while weaving a story about forging one's unique path in the world."
